final_url,how_many,primary_posture,primary_occluded,staff_patient_other,exception_case
82bc88ffb9a1c9d360d914d4cf697d2c2d3bd08ad490204082e91fe8de561775_cat-1_002.PNG,One,Sitting,Yes,Other,No
82c9229c5536c236d60d98ca0119c72938484d5b0387f2fd46c6d8c49fbef42f_cat-1_001.PNG,One,Standing,Yes,Staff,No
82c9229c5536c236d60d98ca0119c72938484d5b0387f2fd46c6d8c49fbef42f_cat-1_002.PNG,One,Standing,Yes,Staff,No
82c9229c5536c236d60d98ca0119c72938484d5b0387f2fd46c6d8c49fbef42f_cat-1_003.PNG,Three,Lying,Yes,Patient,No
82cae1c7d52ba2c747f6ede0f7d5fc2a20e829fad4ecdb64ee6817da0a7b3da5_cat-1_001.PNG,Two,Sitting,Yes,Patient,No
82cae1c7d52ba2c747f6ede0f7d5fc2a20e829fad4ecdb64ee6817da0a7b3da5_cat-1_002.PNG,Two,Sitting,Yes,Patient,No
82cae1c7d52ba2c747f6ede0f7d5fc2a20e829fad4ecdb64ee6817da0a7b3da5_cat-1_003.PNG,One,Standing,Yes,Staff,No
82cae1c7d52ba2c747f6ede0f7d5fc2a20e829fad4ecdb64ee6817da0a7b3da5_cat-1_004.PNG,One,Sitting,Yes,Other,No
82d709f21f8d922261a52b9c89e507d0a502bc11680cde9aca985a2e3c239a04_cat-1_001.PNG,One,Standing,No,Staff,No
82d709f21f8d922261a52b9c89e507d0a502bc11680cde9aca985a2e3c239a04_cat-1_002.PNG,One,Standing,Yes,Patient,No
82d8c4a435bb08bd9aeae1d1a593561212a73f4c1aaa0267d5bcac4b4ea64867_cat-1_001.PNG,One,Standing,No,Staff,No
82d8c4a435bb08bd9aeae1d1a593561212a73f4c1aaa0267d5bcac4b4ea64867_cat-1_002.PNG,One,Sitting,Yes,Patient,No
8311c2ae32eea008763466ebdc04452a9d703166caa37ca39bf7c54a97e30665_cat-1_001.PNG,One,Standing,No,Other,No
94519db24bcc3801c8895fd2ae15b328d8db00e6b139b756a432a8ef1b35d005_cat-1_003.PNG,One,Standing,Yes,Staff,No
94681e32f85c9af3be946bfd67b99394e394441f2a972a02c96c94b2fbcfc5cc_cat-1_002.PNG,Two,Standing,Yes,Staff,No
946888502ad9d56065772f36b900d0f02b7ba4b01d52a3f1e4a4d95bc0b10c17_cat-1_001.PNG,Two,Sitting,No,Staff,No
946888502ad9d56065772f36b900d0f02b7ba4b01d52a3f1e4a4d95bc0b10c17_cat-1_002.PNG,Two,Sitting,Yes,Patient,No
9481291d18d19b563c510cda65ff235d7bf17d3781eca92f1ce5baa3587b16c9_cat-1_001.PNG,Two,Lying,No,Patient,No
9481291d18d19b563c510cda65ff235d7bf17d3781eca92f1ce5baa3587b16c9_cat-1_002.PNG,One,Standing,Yes,Staff,No
949e23a91a418ceebb78802698a83b987e8095b43689f4ce9f12366bc71ef772_cat-1_001.PNG,Two,Standing,Yes,Staff,No
949e23a91a418ceebb78802698a83b987e8095b43689f4ce9f12366bc71ef772_cat-1_002.PNG,One,Standing,Yes,Staff,No
949e23a91a418ceebb78802698a83b987e8095b43689f4ce9f12366bc71ef772_cat-1_003.PNG,Two,Standing,Yes,Staff,No
94adbe43a14b1038b59a3c2dd9ab85c9ce1d3be7b633c84e8b9b726f90321570_cat-1_001.PNG,Two,Sitting,Yes,Patient,No
94adbe43a14b1038b59a3c2dd9ab85c9ce1d3be7b633c84e8b9b726f90321570_cat-1_002.PNG,One,Standing,Yes,Staff,No
94adbe43a14b1038b59a3c2dd9ab85c9ce1d3be7b633c84e8b9b726f90321570_cat-1_003.PNG,Two,Standing,Yes,Staff,No
94c1c2caab340cdb07720a7407c6ff6efd0b9576eb0bdf6af1194b0a5230c317_cat-1_001.PNG,One,Standing,Yes,Staff,No
94c1c2caab340cdb07720a7407c6ff6efd0b9576eb0bdf6af1194b0a5230c317_cat-1_002.PNG,Two,Lying,Yes,Patient,No
94ebf8fccfed58ed3544224125ad821713f582adcd849ea968f03def373da042_cat-1_001.PNG,One,Standing,No,Staff,No
9507c805bd07f6ea603216ab63720bf43a535757f6db6b1266ef9a89790b7596_cat-1_001.PNG,One,Sitting,Yes,Other,No
9507c805bd07f6ea603216ab63720bf43a535757f6db6b1266ef9a89790b7596_cat-1_002.PNG,Two,Standing,Yes,Other,No
9507c805bd07f6ea603216ab63720bf43a535757f6db6b1266ef9a89790b7596_cat-1_003.PNG,Two,Unknown,Yes,Patient,No
9507c805bd07f6ea603216ab63720bf43a535757f6db6b1266ef9a89790b7596_cat-1_004.PNG,Two,Standing,Yes,Staff,No
9507c805bd07f6ea603216ab63720bf43a535757f6db6b1266ef9a89790b7596_cat-1_005.PNG,One,Standing,Yes,Staff,No
9507c805bd07f6ea603216ab63720bf43a535757f6db6b1266ef9a89790b7596_cat-1_006.PNG,One,Standing,Yes,Staff,No
95189b17dd5883f79d4a7ada867f6a218cc34fe71257157fab2996609b545cb0_cat-1_001.JPG,One,Standing,Yes,Staff,No
95189b17dd5883f79d4a7ada867f6a218cc34fe71257157fab2996609b545cb0_cat-1_002.JPG,Two,Unknown,Yes,Other,No
95189b17dd5883f79d4a7ada867f6a218cc34fe71257157fab2996609b545cb0_cat-1_003.JPG,One,Unknown,Yes,Other,No
95189b17dd5883f79d4a7ada867f6a218cc34fe71257157fab2996609b545cb0_cat-1_004.JPG,Two,Standing,Yes,Staff,No
951e7fda2183ba24ab811cc55ea4d5e70243fc9ce5bd6e3059387d5ec6dc5b10_cat-1_001.PNG,One,Standing,No,Staff,No
952ec62ff3f04fc20d4a20f48b639d390ce6588e60288b0a2b358ba9708a90c5_cat-1_001.PNG,One,Standing,Yes,Staff,No
952ec62ff3f04fc20d4a20f48b639d390ce6588e60288b0a2b358ba9708a90c5_cat-1_002.PNG,Two,Standing,Yes,Staff,No
95376e6435e7cb0b788e8f20efa785034f7021f55f181247b4636bd2edf81603_cat-1_001.JPG,One,Sitting,Yes,Other,No
95376e6435e7cb0b788e8f20efa785034f7021f55f181247b4636bd2edf81603_cat-1_002.JPG,Two,Sitting,No,Staff,No
95376e6435e7cb0b788e8f20efa785034f7021f55f181247b4636bd2edf81603_cat-1_003.JPG,One,Sitting,Yes,Staff,No
95395e395d0b52f0457da5357babef28b8fb293b5d62c65527fd3fdd1841c86e_cat-1_001.PNG,One,Sitting,Yes,Staff,No
95395e395d0b52f0457da5357babef28b8fb293b5d62c65527fd3fdd1841c86e_cat-1_002.PNG,Two,Standing,Yes,Staff,No
95395e395d0b52f0457da5357babef28b8fb293b5d62c65527fd3fdd1841c86e_cat-1_003.PNG,One,Sitting,Yes,Staff,No
95395e395d0b52f0457da5357babef28b8fb293b5d62c65527fd3fdd1841c86e_cat-1_004.PNG,One,Standing,No,Staff,No
953c9ddec80a69168032118af24f61ad0bcdba94f33421606a2ecb54c493f104_cat-1_001.PNG,Two,Sitting,Yes,Patient,No
953c9ddec80a69168032118af24f61ad0bcdba94f33421606a2ecb54c493f104_cat-1_002.PNG,One,Standing,No,Staff,No
953c9ddec80a69168032118af24f61ad0bcdba94f33421606a2ecb54c493f104_cat-1_003.PNG,Two,Standing,Yes,Staff,No
95564879276df0287b0829376b25a049c842d6b536f482dc997669954efd71d6_cat-1_001.PNG,One,Standing,Yes,Staff,No
95564879276df0287b0829376b25a049c842d6b536f482dc997669954efd71d6_cat-1_002.PNG,One,Standing,No,Staff,No
9559d6995e9ccfc5e5ca274db80efbab7353b1b94fe193869756ecfdafe8ec6f_cat-1_001.PNG,One,Sitting,No,Staff,No
955b078ee03bca9d1fb931b2489036b9e84ac5209d7ffd2e022d04584784f6e4_cat-1_001.PNG,One,Sitting,No,Patient,No
955b078ee03bca9d1fb931b2489036b9e84ac5209d7ffd2e022d04584784f6e4_cat-1_002.PNG,Two,Standing,Yes,Staff,No
95618020c943829287ed1ba009557b356c60c43720df566549e4a599a1510c89_cat-1_001.PNG,Two,Standing,No,Staff,No
95618020c943829287ed1ba009557b356c60c43720df566549e4a599a1510c89_cat-1_002.PNG,Two,Sitting,No,Patient,No
95677717812896198ee506491141f14dc748a4f4743dd4871acf4bf7424e3101_cat-1_001.JPG,One,Sitting,Yes,Patient,No
95677717812896198ee506491141f14dc748a4f4743dd4871acf4bf7424e3101_cat-1_002.JPG,One,Standing,Yes,Staff,No
95825e520e140adb67d598e8abdf63f2df972e6e905b75f5d58da716406a357d_cat-1_001.JPG,One,Standing,Yes,Staff,No
95825e520e140adb67d598e8abdf63f2df972e6e905b75f5d58da716406a357d_cat-1_002.JPG,One,Standing,Yes,Staff,No
95825e520e140adb67d598e8abdf63f2df972e6e905b75f5d58da716406a357d_cat-1_003.JPG,Two,Standing,Yes,Staff,No
959d3a4318f7921f5a62620baf28b6602b7d1adf71f3267b1e81f3b3c4480180_cat-1_001.PNG,One,Sitting,Yes,Staff,No
959d3a4318f7921f5a62620baf28b6602b7d1adf71f3267b1e81f3b3c4480180_cat-1_002.PNG,Two,Sitting,Yes,Patient,No
95a08d2d465af93d91d5e00ef58b9a84cdce64f0c317ab76c69f416d0c3020b9_cat-1_001.JPG,Two,Sitting,Yes,Patient,No
95a08d2d465af93d91d5e00ef58b9a84cdce64f0c317ab76c69f416d0c3020b9_cat-1_002.JPG,Two,Standing,No,Other,No
95abf9b19216b7e07232d5286c1e935ea0aa97098d22774771ce1b7e064abc3c_cat-1_001.PNG,One,Standing,Yes,Staff,No
95c01abdfe7dd1fb01e855ffec26ca30265ca66f84b26bc4d282d49aa63303aa_cat-1_001.PNG,One,Standing,Yes,Staff,No
95c01abdfe7dd1fb01e855ffec26ca30265ca66f84b26bc4d282d49aa63303aa_cat-1_002.PNG,One,Standing,No,Staff,No
95c4e0c31af8d607b93a175898e68801ef5c8db49e6812e3283c0fd9f3d3b4ad_cat-1_001.PNG,Two,Standing,No,Other,No
95c4e0c31af8d607b93a175898e68801ef5c8db49e6812e3283c0fd9f3d3b4ad_cat-1_002.PNG,Two,Sitting,No,Patient,No
95d631a2aa063aafd4dbed7e0c5a4530b87f6da942b56e3fc360f0fcb733ebea_cat-1_001.PNG,One,Standing,No,Staff,No
95d631a2aa063aafd4dbed7e0c5a4530b87f6da942b56e3fc360f0fcb733ebea_cat-1_002.PNG,One,Standing,No,Staff,No
95ee13aa884bab15cd4b0b460b0cbe6ff7d67ccc01966e84606a8e8d0e7afca3_cat-1_001.PNG,One,Standing,Yes,Staff,No
95f0d3d7f19fe23021456add53021567f031daaf711803c9e38f0cd9d09df6f3_cat-1_001.PNG,Two,Standing,Yes,Staff,No
95f0d3d7f19fe23021456add53021567f031daaf711803c9e38f0cd9d09df6f3_cat-1_002.PNG,One,Standing,Yes,Staff,No
95f0d3d7f19fe23021456add53021567f031daaf711803c9e38f0cd9d09df6f3_cat-1_003.PNG,Three,Sitting,Yes,Patient,No
95f0d3d7f19fe23021456add53021567f031daaf711803c9e38f0cd9d09df6f3_cat-1_004.PNG,Two,Standing,Yes,Staff,No
961ceb6745e47fd14eeabe40476f9bcdf2bb177c96c27dde0d58f66a6ab0ac7e_cat-1_001.PNG,Two,Standing,No,Staff,No
961ceb6745e47fd14eeabe40476f9bcdf2bb177c96c27dde0d58f66a6ab0ac7e_cat-1_002.PNG,Two,Standing,No,Staff,No
961ceb6745e47fd14eeabe40476f9bcdf2bb177c96c27dde0d58f66a6ab0ac7e_cat-1_003.PNG,Two,Lying,Yes,Patient,No
961ceb6745e47fd14eeabe40476f9bcdf2bb177c96c27dde0d58f66a6ab0ac7e_cat-1_004.PNG,One,Lying,Yes,Patient,No
9626df835fd955ee438ee2e9062344d1bc8c3edb2b47903e95cbbdf5f1122613_cat-1_001.PNG,None,,,,Yes
9626df835fd955ee438ee2e9062344d1bc8c3edb2b47903e95cbbdf5f1122613_cat-1_002.PNG,One,Sitting,Yes,Staff,No
9626df835fd955ee438ee2e9062344d1bc8c3edb2b47903e95cbbdf5f1122613_cat-1_003.PNG,Two,Standing,Yes,Staff,No
96416d679b1496cf813746e3aaad1f5f813deb423e0d4d3f56075d620594a450_cat-1_001.PNG,One,Standing,Yes,Staff,No
96416d679b1496cf813746e3aaad1f5f813deb423e0d4d3f56075d620594a450_cat-1_002.PNG,One,Standing,Yes,Other,No
964e9d4121dc98e7007f9304e38f31fcc6667b94082806c4d2a122ae6e02ca3b_cat-1_001.PNG,One,Sitting,No,Patient,No
96666803be5e8c5d01db01c825aaef1889d3c80d6165c5d0079387f49117f32f_cat-1_001.PNG,One,Sitting,No,Staff,No
96666803be5e8c5d01db01c825aaef1889d3c80d6165c5d0079387f49117f32f_cat-1_002.PNG,One,Standing,No,Staff,No
9667c7c74afcee26a5654ba181fc14a87f47e461aab0b16a3338a87f00943133_cat-1_002.PNG,One,Sitting,No,Patient,No
9669500db3c878e710b9522e30269dca5333acf48e06448ea9db66c785d4d3f7_cat-1_001.PNG,One,,No,Patient,No
966b38b7f103e34282c9cfb600072d3948a63a8416d78872efa4c857015e33e4_cat-1_001.PNG,One,Sitting,Yes,Staff,No
966b38b7f103e34282c9cfb600072d3948a63a8416d78872efa4c857015e33e4_cat-1_002.PNG,One,Sitting,No,Patient,No
966b38b7f103e34282c9cfb600072d3948a63a8416d78872efa4c857015e33e4_cat-1_003.PNG,Three,Sitting,Yes,Patient,No
967dae9ae698b1596abb28084acb069afbe9c760d8d6f1088d10c102c0677613_cat-1_001.PNG,Two,Standing,Yes,Staff,No
967dae9ae698b1596abb28084acb069afbe9c760d8d6f1088d10c102c0677613_cat-1_002.PNG,Two,Standing,Yes,Staff,No
967dae9ae698b1596abb28084acb069afbe9c760d8d6f1088d10c102c0677613_cat-1_003.PNG,Three,Lying,Yes,Patient,No
9687762191e100bc5d4a44c35f327dd32969174dc92921b53211031c0c7cc1a9_cat-1_001.PNG,One,Standing,No,Staff,No
9687762191e100bc5d4a44c35f327dd32969174dc92921b53211031c0c7cc1a9_cat-1_002.PNG,Two,Standing,No,Patient,No
9693a20f250807fe06fb052f524325a46fad6f90787301c8e8b9ce75d38d21de_cat-1_001.PNG,None,,,,Yes
9693a20f250807fe06fb052f524325a46fad6f90787301c8e8b9ce75d38d21de_cat-1_002.PNG,One,Sitting,Yes,Staff,No
9693a20f250807fe06fb052f524325a46fad6f90787301c8e8b9ce75d38d21de_cat-1_003.PNG,None,,,,Bad Image
9693a20f250807fe06fb052f524325a46fad6f90787301c8e8b9ce75d38d21de_cat-1_004.PNG,One,Sitting,Yes,Staff,No
9693a20f250807fe06fb052f524325a46fad6f90787301c8e8b9ce75d38d21de_cat-1_005.PNG,Two,Standing,Yes,Staff,No
9693a20f250807fe06fb052f524325a46fad6f90787301c8e8b9ce75d38d21de_cat-1_006.PNG,Two,Sitting,Yes,Staff,No
9693a20f250807fe06fb052f524325a46fad6f90787301c8e8b9ce75d38d21de_cat-1_007.PNG,One,Sitting,Yes,Staff,No
96b5ce42032a2050a4cc434c61fe8304f7b3b1568a3520e15afc0584e32d9cd0_cat-1_001.JPG,One,Standing,No,Staff,No
96b5ce42032a2050a4cc434c61fe8304f7b3b1568a3520e15afc0584e32d9cd0_cat-1_002.JPG,One,Standing,No,Other,No
96bb91f22c2d239686694d1d7b1cf62e6551e294771e45ec365c75499272bb37_cat-1_001.JPG,One,Standing,No,Staff,No
96d161f339e30253e08bccc5cda543401a233ea10f190a4d82d48b4eb8472c2d_cat-1_001.PNG,One,Standing,No,Staff,No
96df51541f544fef676d2bd30d7bae7ff87cbc4379de60cf7025d6dd4cd84030_cat-1_001.PNG,One,Standing,No,Staff,No
3711220c19b62272e06240c53ffa08ea52a5816c327e325f77c4753901f04de8_cat-1_002.PNG,One,Standing,No,Staff,No
3711220c19b62272e06240c53ffa08ea52a5816c327e325f77c4753901f04de8_cat-1_003.PNG,Two,Standing,No,Other,No
3711220c19b62272e06240c53ffa08ea52a5816c327e325f77c4753901f04de8_cat-1_004.PNG,Two,Unknown,Unknown / Watermark,Other,No
37268e2fa0e07a1c637fb305a0c442d74ff735a26a7afd4a2377c57c3ca1ec7d_cat-1_001.PNG,Two,Lying,Yes,Patient,No
37268e2fa0e07a1c637fb305a0c442d74ff735a26a7afd4a2377c57c3ca1ec7d_cat-1_002.PNG,Two,Standing,No,Staff,No
37268e2fa0e07a1c637fb305a0c442d74ff735a26a7afd4a2377c57c3ca1ec7d_cat-1_003.PNG,Two,Standing,No,Staff,No
37268e2fa0e07a1c637fb305a0c442d74ff735a26a7afd4a2377c57c3ca1ec7d_cat-1_004.PNG,One,Standing,Yes,Other,No
37268e2fa0e07a1c637fb305a0c442d74ff735a26a7afd4a2377c57c3ca1ec7d_cat-1_005.PNG,One,Standing,No,Other,No
3737db9648724e4dd8030be6af148bd213ad61835dad8ddd7dcf1911847400a5_cat-1_001.JPG,Two,Sitting,Yes,Patient,No
3737db9648724e4dd8030be6af148bd213ad61835dad8ddd7dcf1911847400a5_cat-1_002.JPG,One,Standing,No,Staff,No
3737eb4a3a0bbbcc48c86ec5f9a6c2a8c301fe6c3b95b3963ecd13443a114a75_cat-1_001.PNG,One,Standing,No,Other,No
3737eb4a3a0bbbcc48c86ec5f9a6c2a8c301fe6c3b95b3963ecd13443a114a75_cat-1_002.PNG,One,Sitting,No,Staff,No
3737eb4a3a0bbbcc48c86ec5f9a6c2a8c301fe6c3b95b3963ecd13443a114a75_cat-1_003.PNG,One,Sitting,Yes,Other,No
3737eb4a3a0bbbcc48c86ec5f9a6c2a8c301fe6c3b95b3963ecd13443a114a75_cat-1_004.PNG,One,Sitting,No,Other,No
3738d68668263f17a413713290228a1271f2666bec1c54e239f24b18de59f222_cat-1_001.PNG,One,Standing,No,Staff,No
3738d68668263f17a413713290228a1271f2666bec1c54e239f24b18de59f222_cat-1_002.PNG,One,Standing,No,Staff,No
37565c7829afa72bbf67a892dc6f71d3b47a7add6ae2a2206ff667fce08ab960_cat-1_001.PNG,One,Standing,No,Staff,No
376a223d2889c2a50a408e73cced01b4602c2c073cd3520197c807074d052dd1_cat-1_001.PNG,One,Sitting,No,Patient,No
376a223d2889c2a50a408e73cced01b4602c2c073cd3520197c807074d052dd1_cat-1_002.PNG,Two,Standing,No,Staff,No
376a223d2889c2a50a408e73cced01b4602c2c073cd3520197c807074d052dd1_cat-1_003.PNG,One,Standing,No,Other,No
376a223d2889c2a50a408e73cced01b4602c2c073cd3520197c807074d052dd1_cat-1_004.PNG,Two,Standing,No,Staff,No
376fc2e31ff96d13036bed1a54fe48b06d46d12f9a7eebcc1f70dbb7918a3de0_cat-1_001.JPG,One,Standing,Yes,Staff,No
376fc2e31ff96d13036bed1a54fe48b06d46d12f9a7eebcc1f70dbb7918a3de0_cat-1_003.JPG,One,Standing,No,Staff,No
376fc2e31ff96d13036bed1a54fe48b06d46d12f9a7eebcc1f70dbb7918a3de0_cat-1_004.JPG,One,Standing,No,Staff,No
376fc2e31ff96d13036bed1a54fe48b06d46d12f9a7eebcc1f70dbb7918a3de0_cat-1_005.JPG,One,Standing,Yes,Staff,No
37700dc1a653caae570db1eba30d4687e5b79935128def510c0d397bdf35ad3d_cat-1_001.PNG,One,Standing,Yes,Staff,No
37700dc1a653caae570db1eba30d4687e5b79935128def510c0d397bdf35ad3d_cat-1_002.PNG,One,Standing,Yes,Staff,No
37732ac7d8562bee82712b9f458a22744d783842cc50bbdb99d4ef013f5df7b7_cat-1_001.JPG,One,Standing,No,Staff,No
37732ac7d8562bee82712b9f458a22744d783842cc50bbdb99d4ef013f5df7b7_cat-1_002.JPG,One,Standing,No,Staff,No
37732ac7d8562bee82712b9f458a22744d783842cc50bbdb99d4ef013f5df7b7_cat-1_003.JPG,One,Standing,No,Other,No
3776f68295b98b75069ed46d19d6619f35bfb01d329a3f296298d1da276a729d_cat-1_001.PNG,One,Standing,No,Staff,No
3776f68295b98b75069ed46d19d6619f35bfb01d329a3f296298d1da276a729d_cat-1_002.PNG,One,Standing,Yes,Other,No
3776f68295b98b75069ed46d19d6619f35bfb01d329a3f296298d1da276a729d_cat-1_003.PNG,One,Standing,Yes,Other,No
378bf68ac7a6089733e41013d636e967fa7fbd28505c692f3d56703567a3b341_cat-1_001.PNG,One,Sitting,Yes,Patient,No
378bf68ac7a6089733e41013d636e967fa7fbd28505c692f3d56703567a3b341_cat-1_002.PNG,One,Sitting,No,Patient,No
378bf68ac7a6089733e41013d636e967fa7fbd28505c692f3d56703567a3b341_cat-1_003.PNG,One,Standing,Yes,Staff,No
378cebd82c6a546371c6869caa8265c18d8d29e030cb72cf7e56014108c81037_cat-1_001.PNG,One,Standing,No,Staff,No
378cebd82c6a546371c6869caa8265c18d8d29e030cb72cf7e56014108c81037_cat-1_002.PNG,One,Standing,No,Staff,No
37a1351cba61a31f174c582d5447eb44569d2178e11a50ddd5932b704b4b29ee_cat-1_001.PNG,One,Lying,No,Patient,No
37a1351cba61a31f174c582d5447eb44569d2178e11a50ddd5932b704b4b29ee_cat-1_002.PNG,One,Standing,No,Staff,No
37a638d89df229a26a2bd0d4aa7be25fc54420f0c53e75c3b5dd7f847ea26694_cat-1_001.PNG,One,Standing,No,Staff,No
37a638d89df229a26a2bd0d4aa7be25fc54420f0c53e75c3b5dd7f847ea26694_cat-1_002.PNG,Two,Sitting,No,Patient,No
37b41cd79bff88120c1ac12e78141a2dc5bc31e19c0703ba10d9bcb56f377c26_cat-1_001.PNG,One,Sitting,No,Patient,No
37b41cd79bff88120c1ac12e78141a2dc5bc31e19c0703ba10d9bcb56f377c26_cat-1_002.PNG,One,Standing,No,Staff,No
37d9eb08be04eea41eb94f35596a8753c0aeda886c8c74e599deccd8c1d09523_cat-1_001.JPG,One,Standing,No,Staff,No
37d9eb08be04eea41eb94f35596a8753c0aeda886c8c74e599deccd8c1d09523_cat-1_002.JPG,One,Standing,No,Staff,No
37d9eb08be04eea41eb94f35596a8753c0aeda886c8c74e599deccd8c1d09523_cat-1_003.JPG,One,Standing,No,Staff,No
37de28c20766d15c50df76d2a5bebb990f93293d06646c88a3aaa60f8705fe2b_cat-1_001.PNG,Two,Lying,No,Patient,No
37de28c20766d15c50df76d2a5bebb990f93293d06646c88a3aaa60f8705fe2b_cat-1_002.PNG,Two,Standing,No,Staff,No
37e96d25f04cca3da5e3a14ecd2e65c6482240ab205b48f386346086c1ba6ccd_cat-1_001.PNG,One,Standing,No,Staff,No
37e96d25f04cca3da5e3a14ecd2e65c6482240ab205b48f386346086c1ba6ccd_cat-1_002.PNG,One,Standing,No,Staff,No
37e96d25f04cca3da5e3a14ecd2e65c6482240ab205b48f386346086c1ba6ccd_cat-1_003.PNG,One,Standing,No,Other,No
37e9ae479166c7de4a0a3cacd5755ad9f51927a0269340d54b6baacc1c95bb1a_cat-1_001.PNG,One,Standing,No,Staff,No
380b53aff2343159bfcadc520122346d504b5cdb20a3b015c71295bbb9134655_cat-1_001.PNG,One,Standing,Yes,Staff,No
380b53aff2343159bfcadc520122346d504b5cdb20a3b015c71295bbb9134655_cat-1_002.PNG,One,Sitting,Yes,Staff,No
380eda7f0e5ec6f3bf9437ff072bf2d5c42fae743728e07d1630a0822e05878d_cat-1_001.PNG,Two,Sitting,No,Patient,No
380eda7f0e5ec6f3bf9437ff072bf2d5c42fae743728e07d1630a0822e05878d_cat-1_002.PNG,One,Standing,No,Staff,No
38100b9a9827e09e3d41fa20e50043f4b16a8779a8909cd2647fd771a9371074_cat-1_001.PNG,One,Sitting,No,Patient,No
38100b9a9827e09e3d41fa20e50043f4b16a8779a8909cd2647fd771a9371074_cat-1_002.PNG,One,Standing,No,Staff,No
383ef3a51847cab2f1c4c6aeb75607065d118d97cde6e5b435642cadb4fa8005_cat-1_001.JPG,Two,Unknown,Unknown / Watermark,Other,Bad Image
383ef3a51847cab2f1c4c6aeb75607065d118d97cde6e5b435642cadb4fa8005_cat-1_002.JPG,Two,Unknown,Unknown / Watermark,Other,Yes
383ef3a51847cab2f1c4c6aeb75607065d118d97cde6e5b435642cadb4fa8005_cat-1_003.JPG,One,Lying,No,Patient,No
384063eef49c52271a905d5901f165953f13abbecf409f0a75066631fe26aabe_cat-1_001.PNG,One,Standing,No,Staff,No
384063eef49c52271a905d5901f165953f13abbecf409f0a75066631fe26aabe_cat-1_002.PNG,One,Sitting,No,Patient,No
38517a244ae5ef905d19da8aa209cd504fe6e1b6851edfc2f2c4b5c540549b89_cat-1_001.PNG,One,Standing,No,Staff,No
38517a244ae5ef905d19da8aa209cd504fe6e1b6851edfc2f2c4b5c540549b89_cat-1_002.PNG,One,Sitting,No,Patient,No
38517a244ae5ef905d19da8aa209cd504fe6e1b6851edfc2f2c4b5c540549b89_cat-1_003.PNG,One,Standing,Yes,Staff,Bad Image
385fdfd5b8a660d1cca7ddeb92a38d0cd6139aa13666867bf0e5b55a22a03ea1_cat-1_001.PNG,One,Standing,No,Staff,No
385fdfd5b8a660d1cca7ddeb92a38d0cd6139aa13666867bf0e5b55a22a03ea1_cat-1_002.PNG,Two,Standing,No,Staff,No
385fdfd5b8a660d1cca7ddeb92a38d0cd6139aa13666867bf0e5b55a22a03ea1_cat-1_003.PNG,Two,Lying,No,Patient,No
3861ee03e47c35f79770fded44eed1d165c0d555f13f58f444ed24ca78d2623e_cat-1_001.PNG,One,Sitting,Yes,Staff,No
3861ee03e47c35f79770fded44eed1d165c0d555f13f58f444ed24ca78d2623e_cat-1_002.PNG,One,Standing,Yes,Staff,No
3861ee03e47c35f79770fded44eed1d165c0d555f13f58f444ed24ca78d2623e_cat-1_003.PNG,One,Standing,Yes,Staff,No
3867ba3b940293bc5b5fb545d0f5d2e83e286e6c888ec283f5aad66ca3e3e9b9_cat-1_001.PNG,One,Standing,No,Staff,No
3867ba3b940293bc5b5fb545d0f5d2e83e286e6c888ec283f5aad66ca3e3e9b9_cat-1_002.PNG,One,Standing,No,Staff,No
386d456146ac6e6e49c9c18e687f9bcc18f1017ef2274e9e7e12e1f29316daea_cat-1_001.PNG,One,Sitting,No,Staff,No
386d456146ac6e6e49c9c18e687f9bcc18f1017ef2274e9e7e12e1f29316daea_cat-1_002.PNG,One,Standing,Yes,Staff,No
386d456146ac6e6e49c9c18e687f9bcc18f1017ef2274e9e7e12e1f29316daea_cat-1_003.PNG,One,Lying,Yes,Patient,No
38750bd77be184e105afd3ad443f49cfa6aebd0903623fbb742f6940d3d24c22_cat-1_001.JPG,One,Standing,No,Staff,No
38762c62bc15c4f95e43b3dc483667c246ac3c288e80e77237729d1e6908d955_cat-1_001.PNG,Two,Sitting,No,Patient,No
38762c62bc15c4f95e43b3dc483667c246ac3c288e80e77237729d1e6908d955_cat-1_002.PNG,One,Standing,No,Staff,No
38762c62bc15c4f95e43b3dc483667c246ac3c288e80e77237729d1e6908d955_cat-1_003.PNG,One,Standing,No,Staff,No
387cedf31d8a6a7183a5509b206e8d57d770426ad31ec6dc245f4107630c2e41_cat-1_001.PNG,One,Standing,No,Staff,No
387cedf31d8a6a7183a5509b206e8d57d770426ad31ec6dc245f4107630c2e41_cat-1_003.PNG,Two,Standing,No,Patient,No
38afaa26586d67a74b1ea157107810a5b2426b4c35fccb218283d776983881c5_cat-1_001.PNG,Two,Sitting,No,Patient,No
38afaa26586d67a74b1ea157107810a5b2426b4c35fccb218283d776983881c5_cat-1_002.PNG,Two,Standing,No,Staff,No
38b375aa01cd1c11160fbcc92df976eca0c4035b48e94fb0d1423ab223835f33_cat-1_001.PNG,Two,Sitting,No,Other,No
38bce0cd7267338fc4f339e61c208cec9101ab88d1834255baaa8297c2b5633d_cat-1_001.JPG,One,Lying,Yes,Patient,No
38bce0cd7267338fc4f339e61c208cec9101ab88d1834255baaa8297c2b5633d_cat-1_002.JPG,One,Standing,No,Other,No
38bce0cd7267338fc4f339e61c208cec9101ab88d1834255baaa8297c2b5633d_cat-1_003.JPG,One,Standing,No,Staff,No
