final_url,how_many,primary_posture,primary_occluded,staff_patient_other
1f052b45bda9dd47fdc87b753a92d9724021129c8cc1adb02ab323941bef6090_cat-1_003.png,One,Lying,No,Patient
1f052b45bda9dd47fdc87b753a92d9724021129c8cc1adb02ab323941bef6090_cat-1_005.png,Two,Standing,No,Other
1f052b45bda9dd47fdc87b753a92d9724021129c8cc1adb02ab323941bef6090_cat-1_006.png,One,Standing,No,Staff
1f052b45bda9dd47fdc87b753a92d9724021129c8cc1adb02ab323941bef6090_cat-1_007.png,One,Standing,No,Other
1f052b45bda9dd47fdc87b753a92d9724021129c8cc1adb02ab323941bef6090_cat-1_008.png,Two,Standing,No,Staff
1f052b45bda9dd47fdc87b753a92d9724021129c8cc1adb02ab323941bef6090_cat-1_009.png,One,Standing,Yes,Staff
1f052b45bda9dd47fdc87b753a92d9724021129c8cc1adb02ab323941bef6090_cat-1_010.png,None,,,
1f152338ea6328956ca9e3559da7c655312459d35eb6c83afc0e9a0e0df2d342_cat-1_001.png,One,Standing,No,Staff
1f152338ea6328956ca9e3559da7c655312459d35eb6c83afc0e9a0e0df2d342_cat-1_002.png,One,Sitting,No,Patient
1f152338ea6328956ca9e3559da7c655312459d35eb6c83afc0e9a0e0df2d342_cat-1_003.png,One,Standing,No,Staff
1f36d960c405f3ad7639bf011a6651cfc8fd8c2e76222bf5d9a34d001cac5942_cat-1_001.PNG,One,Sitting,No,Other
1f36d960c405f3ad7639bf011a6651cfc8fd8c2e76222bf5d9a34d001cac5942_cat-1_002.PNG,One,Standing,No,Staff
1f36d960c405f3ad7639bf011a6651cfc8fd8c2e76222bf5d9a34d001cac5942_cat-1_003.PNG,One,Standing,No,Other
1f5806a8e87c745419b66830ed042f52efa0ddcf00f799716765a923e72ebcaf_cat-1_001.png,Two,Unknown,No,Patient
1f5806a8e87c745419b66830ed042f52efa0ddcf00f799716765a923e72ebcaf_cat-1_002.png,One,Standing,No,Staff
1f5806a8e87c745419b66830ed042f52efa0ddcf00f799716765a923e72ebcaf_cat-1_003.png,Two,Standing,No,Staff
1f6782cf6d525c2e6ebc88afc01a6974164b41201e8a5ba0532cf0512fbbc84a_cat-1_001.png,One,Sitting,No,Patient
1f6782cf6d525c2e6ebc88afc01a6974164b41201e8a5ba0532cf0512fbbc84a_cat-1_002.png,One,Sitting,No,Staff
1f7d39e038e6dc27f822ec399903a8e9b50a72a045ab4dcbeb311bb3582287e8_cat-1_001.jpeg,One,Standing,No,Staff
1f7d39e038e6dc27f822ec399903a8e9b50a72a045ab4dcbeb311bb3582287e8_cat-1_002.jpeg,One,Standing,No,Staff
1f7d39e038e6dc27f822ec399903a8e9b50a72a045ab4dcbeb311bb3582287e8_cat-1_003.jpeg,One,Standing,No,Staff
1f88ef0d5f64a64fffc0e883230eab14dd4fd182fbf046ec8330e11bb7832823_cat-1_001.png,One,Sitting,Yes,Patient
1f88ef0d5f64a64fffc0e883230eab14dd4fd182fbf046ec8330e11bb7832823_cat-1_002.png,One,Sitting,Yes,Patient
1f88ef0d5f64a64fffc0e883230eab14dd4fd182fbf046ec8330e11bb7832823_cat-1_003.png,One,Standing,No,Staff
1f88ef0d5f64a64fffc0e883230eab14dd4fd182fbf046ec8330e11bb7832823_cat-1_005.png,Two,Standing,Yes,Staff
1f88ef0d5f64a64fffc0e883230eab14dd4fd182fbf046ec8330e11bb7832823_cat-1_006.png,Two,Standing,No,Staff
1f88ef0d5f64a64fffc0e883230eab14dd4fd182fbf046ec8330e11bb7832823_cat-1_007.png,Three,Standing,No,Staff
1f9633be22ced59c7bd671b7754e0c5cb0bd3d267b8061219928a8acf20764cb_cat-1_001.png,One,Standing,No,Staff
1f9633be22ced59c7bd671b7754e0c5cb0bd3d267b8061219928a8acf20764cb_cat-1_002.png,One,Standing,No,Staff
1f9633be22ced59c7bd671b7754e0c5cb0bd3d267b8061219928a8acf20764cb_cat-1_003.png,One,Standing,No,Other
1f9633be22ced59c7bd671b7754e0c5cb0bd3d267b8061219928a8acf20764cb_cat-1_004.png,One,Standing,No,Staff
1fa4b7bd0e7382ee4a862205ef01c0d633385a82a7e8b1c758b7e9cc731fbc8b_cat-1_001.PNG,One,Standing,No,Other
1fa4b7bd0e7382ee4a862205ef01c0d633385a82a7e8b1c758b7e9cc731fbc8b_cat-1_002.PNG,One,Standing,No,Other
1fcca3e08bed16fac9a62dc8d838ab229b6f6754fdb9e46fc340567046edc87e_cat-1_001.PNG,None,,,
035a557af271c13404247fede7f7c06ddd17e89fc3b248f81d1eb6f09fae4e17_cat-1_003.PNG,Two,Unknown,Yes,Other
03619646cc1ecfe327ac4f55271ca8714478f600309fbf62aa4f755bfb4b9dcc_cat-1_001.png,One,Sitting,No,Patient
03619646cc1ecfe327ac4f55271ca8714478f600309fbf62aa4f755bfb4b9dcc_cat-1_002.png,Two,Sitting,Yes,Staff
039a337c89a72216f715a416912cc0d6d96d14e3a40ac9d086c2618eda0a2e75_cat-1_001.png,Two,Sitting,No,Patient
039a337c89a72216f715a416912cc0d6d96d14e3a40ac9d086c2618eda0a2e75_cat-1_002.png,One,Sitting,Yes,Staff
03b81f1fde50c9c8fa2cfc25cdfe3502c47fd72c3f2a9e175fc835dcf7575562_cat-1_001.jpg,Two,Sitting,No,Staff
03b81f1fde50c9c8fa2cfc25cdfe3502c47fd72c3f2a9e175fc835dcf7575562_cat-1_002.jpg,One,Sitting,No,Other
03b81f1fde50c9c8fa2cfc25cdfe3502c47fd72c3f2a9e175fc835dcf7575562_cat-1_003.jpg,Two,Sitting,No,Other
03ce9c1e59da80c7850b685337a7b3d83dee4f2c618bb7a52203e4ece9db7d54_cat-1_001.PNG,One,Standing,No,Staff
03ce9c1e59da80c7850b685337a7b3d83dee4f2c618bb7a52203e4ece9db7d54_cat-1_002.PNG,Two,Standing,No,Patient
03ec5c5cd03f61533b9ea9a2ef3b764a2c7b0025d49f89137fbf18f412fae109_cat-1_001.png,One,Lying,No,Staff
03ec5c5cd03f61533b9ea9a2ef3b764a2c7b0025d49f89137fbf18f412fae109_cat-1_002.png,One,Standing,No,Staff
03ec5c5cd03f61533b9ea9a2ef3b764a2c7b0025d49f89137fbf18f412fae109_cat-1_003.png,One,Standing,No,Staff
040ff84bff56988e192658897c4dbdff9d2c571baf9ccc696f3f4aa77e67952c_cat-1_001.PNG,One,Standing,No,Staff
040ff84bff56988e192658897c4dbdff9d2c571baf9ccc696f3f4aa77e67952c_cat-1_002.PNG,One,Standing,No,Staff
0424c5bb96db4d7eb2c98041ad99379a84ea25bfe521029e64bdf200db5e643b_cat-1_001.png,One,Standing,No,Staff
0424c5bb96db4d7eb2c98041ad99379a84ea25bfe521029e64bdf200db5e643b_cat-1_002.png,One,Standing,No,Staff
0424c5bb96db4d7eb2c98041ad99379a84ea25bfe521029e64bdf200db5e643b_cat-1_003.png,One,Standing,Yes,Staff
04259c800788285420ced2db0f2f80bc0404f4bf90a0240d730f96ea5d2c7427_cat-1_001.PNG,One,Standing,No,Other
04259c800788285420ced2db0f2f80bc0404f4bf90a0240d730f96ea5d2c7427_cat-1_002.PNG,One,Standing,No,Other
04259c800788285420ced2db0f2f80bc0404f4bf90a0240d730f96ea5d2c7427_cat-1_003.PNG,One,Standing,No,Staff
0426d1daa2572fad6c81a6ba6501bd58b666ba83adf7c14aa655320bd8da2979_cat-1_001.jpg,One,Standing,No,Staff
0426d467254ed6e212bee5f5bdcb8a8fb9fae5053fd5499dee51861463c8635c_cat-1_001.png,One,Standing,No,Staff
0426d467254ed6e212bee5f5bdcb8a8fb9fae5053fd5499dee51861463c8635c_cat-1_002.png,One,Standing,No,Staff
0426d467254ed6e212bee5f5bdcb8a8fb9fae5053fd5499dee51861463c8635c_cat-1_003.png,One,Standing,No,Other
0426d467254ed6e212bee5f5bdcb8a8fb9fae5053fd5499dee51861463c8635c_cat-1_004.png,One,Standing,No,Staff
0426d467254ed6e212bee5f5bdcb8a8fb9fae5053fd5499dee51861463c8635c_cat-1_005.png,One,Unknown,Yes,Staff
0426d467254ed6e212bee5f5bdcb8a8fb9fae5053fd5499dee51861463c8635c_cat-1_006.png,One,Standing,Yes,Staff
04367b99df4350c982224026a77623aad3e5e1b1a701c38dd04c0cb1870683ea_cat-1_001.png,One,Standing,No,Staff
04367b99df4350c982224026a77623aad3e5e1b1a701c38dd04c0cb1870683ea_cat-1_002.png,One,Sitting,No,Staff
043abbede6f6be98172c142bb853946b7c503ccd4c790b86d4d4fc0476c40c0a_cat-1_001.PNG,One,Sitting,No,Patient
043abbede6f6be98172c142bb853946b7c503ccd4c790b86d4d4fc0476c40c0a_cat-1_002.PNG,One,Standing,No,Staff
045ff1311a1db9aab0f5edcccee3ffcf88ba8e257477b81e009c9535339945ec_cat-1_001.png,None,,,
045ff1311a1db9aab0f5edcccee3ffcf88ba8e257477b81e009c9535339945ec_cat-1_002.png,One,Standing,No,Staff
045ff1311a1db9aab0f5edcccee3ffcf88ba8e257477b81e009c9535339945ec_cat-1_003.png,One,Standing,No,Staff
045ff1311a1db9aab0f5edcccee3ffcf88ba8e257477b81e009c9535339945ec_cat-1_004.png,Three,Lying,No,Patient
045ff1311a1db9aab0f5edcccee3ffcf88ba8e257477b81e009c9535339945ec_cat-1_005.png,None,,,
04754b5e1cff2f31d8e26b6d61a8d365a9ab42abaf066d1c47a37744eb7fee49_cat-1_001.PNG,Two,Lying,No,Patient
04754b5e1cff2f31d8e26b6d61a8d365a9ab42abaf066d1c47a37744eb7fee49_cat-1_003.PNG,One,Standing,No,Other
04754b5e1cff2f31d8e26b6d61a8d365a9ab42abaf066d1c47a37744eb7fee49_cat-1_004.PNG,None,,,
049b9f79ac1622ca08618c4d87fa4a93d65a9b946e669939b79a374d85450f5b_cat-1_001.png,One,Sitting,No,Patient
049b9f79ac1622ca08618c4d87fa4a93d65a9b946e669939b79a374d85450f5b_cat-1_002.png,One,Sitting,No,Staff
04a7ca5ee4c595649d5983f5a5104c7eaeebb9bd3d6cb5b7eee2d381f1dd9bef_cat-1_001.PNG,One,Standing,No,Staff
04a7ca5ee4c595649d5983f5a5104c7eaeebb9bd3d6cb5b7eee2d381f1dd9bef_cat-1_002.PNG,One,Standing,No,Staff
04a8fa64a0e92c8acefc12d7094aaba9f4e77088650b17276b2afb9530456965_cat-1_001.PNG,One,Standing,No,Staff
04bfa311aba4afbf4325bf3a1a77c6f03b3160a0dd798f8e2d66cf624da0d580_cat-1_001.png,One,Standing,No,Patient
04bfa311aba4afbf4325bf3a1a77c6f03b3160a0dd798f8e2d66cf624da0d580_cat-1_002.png,One,Standing,No,Staff
04bfa311aba4afbf4325bf3a1a77c6f03b3160a0dd798f8e2d66cf624da0d580_cat-1_003.png,One,Standing,Yes,Staff
04d89699d2fc476bd53d83c86129bf3a56eb0e9d8d06eaed20d260b4a6810dd8_cat-1_001.png,One,Sitting,No,Other
04d89699d2fc476bd53d83c86129bf3a56eb0e9d8d06eaed20d260b4a6810dd8_cat-1_002.png,One,Sitting,No,Staff
d7e78ccc4dcf34a0229d7703e0ebf6c76b32df2ef45000a6ccf17ffdca0679ca_cat-1_003.PNG,Two,Standing,Yes,Staff
d7e78ccc4dcf34a0229d7703e0ebf6c76b32df2ef45000a6ccf17ffdca0679ca_cat-1_004.PNG,One,Standing,Yes,Staff
d7f26f37d559e842c18082741b74694f34c32168d8eb8d35731a7b2835fb7109_cat-1_001.png,One,Standing,Yes,Staff
d7f6456382db971767a8c87b7509bf95ac4518cad458866a83930949851df15e_cat-1_001.jpg,One,Standing,No,Staff
d829a58cbb134ad47ba719f83630cc9f4077b2ff3b14e8a7c7afbc040241cd78_cat-1_002.PNG,One,Sitting,Yes,Staff
d829a58cbb134ad47ba719f83630cc9f4077b2ff3b14e8a7c7afbc040241cd78_cat-1_003.PNG,One,Sitting,Yes,Staff
d8381bc1037f84ae4135268983858835f5f65789d904946261b9711588f2a09a_cat-1_001.png,Two,Sitting,Yes,Patient
d8381bc1037f84ae4135268983858835f5f65789d904946261b9711588f2a09a_cat-1_002.png,One,Standing,Yes,Staff
d8381bc1037f84ae4135268983858835f5f65789d904946261b9711588f2a09a_cat-1_003.png,Two,Lying,Yes,Patient
d84ad3e5b4a75da3e8a6b8da34acccc0346f15b580c2fee591cb83afc2ca0d92_cat-1_001.PNG,One,Sitting,Yes,Patient
d84ad3e5b4a75da3e8a6b8da34acccc0346f15b580c2fee591cb83afc2ca0d92_cat-1_002.PNG,Two,Sitting,Yes,Other
d84ad3e5b4a75da3e8a6b8da34acccc0346f15b580c2fee591cb83afc2ca0d92_cat-1_003.PNG,One,Sitting,Yes,Other
d85a6d1730d8b259d8d797107ae071659404eabda9c5fa61da7f823bfce39256_cat-1_001.jpg,Two,Standing,Yes,Staff
d85a6d1730d8b259d8d797107ae071659404eabda9c5fa61da7f823bfce39256_cat-1_002.jpg,Two,Standing,Yes,Staff
d8698b70e6c5d2559882a39b0a548d63c06ec0b4f8faf8f908b924cff1e39919_cat-1_001.png,Two,Sitting,Yes,Patient
d8698b70e6c5d2559882a39b0a548d63c06ec0b4f8faf8f908b924cff1e39919_cat-1_002.png,Two,Standing,Yes,Other
d8698b70e6c5d2559882a39b0a548d63c06ec0b4f8faf8f908b924cff1e39919_cat-1_003.png,Two,Sitting,Yes,Patient
d893be6d5478988333395cb008274affe1fcd046cc620ee70c615fc205b59cc6_cat-1_001.PNG,One,Standing,No,Staff
d893be6d5478988333395cb008274affe1fcd046cc620ee70c615fc205b59cc6_cat-1_002.PNG,Two,Standing,No,Patient
d893be6d5478988333395cb008274affe1fcd046cc620ee70c615fc205b59cc6_cat-1_003.PNG,Two,Standing,No,Other
d898672c4e8fffa8271c46a787645eb6a2bbf7785590542a98e41bc759e37f5d_cat-1_003.PNG,One,Sitting,Yes,Staff
d8bd83b2c799d4bdeca21a13676015ebaab4788d517bbc539399a40b644a8ae9_cat-1_001.png,One,Lying,Yes,Patient
d8bd83b2c799d4bdeca21a13676015ebaab4788d517bbc539399a40b644a8ae9_cat-1_002.png,Two,Lying,Yes,Patient
d8bd83b2c799d4bdeca21a13676015ebaab4788d517bbc539399a40b644a8ae9_cat-1_003.png,Two,Lying,Yes,Patient
d8bd83b2c799d4bdeca21a13676015ebaab4788d517bbc539399a40b644a8ae9_cat-1_004.png,One,Standing,Yes,Staff
d8bd83b2c799d4bdeca21a13676015ebaab4788d517bbc539399a40b644a8ae9_cat-1_005.png,One,Standing,Yes,Staff
d8be3e03df3ed210de8e8665c565ef13f5691e197a2980f54863003390bae764_cat-1_001.png,Two,Standing,Yes,Staff
d8be3e03df3ed210de8e8665c565ef13f5691e197a2980f54863003390bae764_cat-1_002.png,Three,Sitting,Yes,Patient
d8be3e03df3ed210de8e8665c565ef13f5691e197a2980f54863003390bae764_cat-1_003.png,Three,Standing,Yes,Staff
d8cc68a50f41febd4791cb30f4ed51b399fbc46482a9957c03f03fc050fcaefa_cat-1_001.PNG,One,Sitting,Yes,Patient
d8dfeea51906a2d8f37c5735459367bc90e5b2598358612050c72b3124885978_cat-1_001.png,One,Lying,Yes,Staff
d8dfeea51906a2d8f37c5735459367bc90e5b2598358612050c72b3124885978_cat-1_002.png,One,Standing,Yes,Staff
d8dfeea51906a2d8f37c5735459367bc90e5b2598358612050c72b3124885978_cat-1_003.png,One,Standing,Yes,Staff
d8dfeea51906a2d8f37c5735459367bc90e5b2598358612050c72b3124885978_cat-1_004.png,One,Standing,Yes,Staff
d8dfeea51906a2d8f37c5735459367bc90e5b2598358612050c72b3124885978_cat-1_005.png,One,Lying,Yes,Patient
d8dff37e9be0df3b7a84f236d86d3980bf2449edc5b4dd2ca4c7cf1863f0bc27_cat-1_001.PNG,One,Standing,Yes,Other
d8dff37e9be0df3b7a84f236d86d3980bf2449edc5b4dd2ca4c7cf1863f0bc27_cat-1_002.PNG,One,Standing,Yes,Staff
d8e843d6cfc79a1587bf5044244789edaa7238c57b24ea41a5bacb10a1856d6f_cat-1_001.PNG,One,Sitting,Yes,Staff
d8e843d6cfc79a1587bf5044244789edaa7238c57b24ea41a5bacb10a1856d6f_cat-1_002.PNG,One,Sitting,Yes,Other
d8e8e03dbcd81e14b547cfa2db728c9753b518165a5e8821a067df6b9922d970_cat-1_001.PNG,Two,Lying,Yes,Patient
d8e8e03dbcd81e14b547cfa2db728c9753b518165a5e8821a067df6b9922d970_cat-1_002.PNG,One,Lying,Yes,Patient
d8e8e03dbcd81e14b547cfa2db728c9753b518165a5e8821a067df6b9922d970_cat-1_003.PNG,One,Standing,Yes,Staff
d8ed2d4e37d520a1223a25e928e78186bcc0a3775d884a9dc4d090f13c98d5e1_cat-1_001.png,Two,Standing,Yes,Staff
d8ed2d4e37d520a1223a25e928e78186bcc0a3775d884a9dc4d090f13c98d5e1_cat-1_002.png,Two,Standing,Yes,Patient
d8ed2d4e37d520a1223a25e928e78186bcc0a3775d884a9dc4d090f13c98d5e1_cat-1_003.png,Two,Standing,Yes,Staff
d8ed2d4e37d520a1223a25e928e78186bcc0a3775d884a9dc4d090f13c98d5e1_cat-1_004.png,One,Standing,Yes,Staff
d8ed2d4e37d520a1223a25e928e78186bcc0a3775d884a9dc4d090f13c98d5e1_cat-1_005.png,Three,Standing,Yes,Staff
d8ed2d4e37d520a1223a25e928e78186bcc0a3775d884a9dc4d090f13c98d5e1_cat-1_006.png,Two,Lying,Yes,Patient
d8efb0815b0ec83c62edab99b48ad6e3827e957eee97e419f910f9f46c3d27cb_cat-1_001.png,One,Standing,Yes,Staff
d8efb0815b0ec83c62edab99b48ad6e3827e957eee97e419f910f9f46c3d27cb_cat-1_002.png,Two,Standing,No,Staff
bac959a0daffdcbf0508b284a2b9089436ba371be6a38d467a4f8ea87b57e3c0_cat-1_004.PNG,Two,Standing,No,Staff
bafef41b56a1b7e1a610d8474c8864b56a6bf3c668c297cd1993197e44a4ac98_cat-1_001.png,One,Standing,No,Staff
bafef41b56a1b7e1a610d8474c8864b56a6bf3c668c297cd1993197e44a4ac98_cat-1_002.png,One,Standing,No,Staff
bafef41b56a1b7e1a610d8474c8864b56a6bf3c668c297cd1993197e44a4ac98_cat-1_003.png,One,Sitting,No,Patient
bb103affeab8b9d4da2ca92247e262bc57de7cc723450f734846a150c91607bc_cat-1_001.png,One,Sitting,,Staff
bb13e107b8dd35c3bb39ac0625f0f8fd262fb329e82a29fe90c282be772673ca_cat-1_003.png,One,Standing,No,Staff
bb13e107b8dd35c3bb39ac0625f0f8fd262fb329e82a29fe90c282be772673ca_cat-1_006.png,One,Standing,Yes,Staff
bb13e107b8dd35c3bb39ac0625f0f8fd262fb329e82a29fe90c282be772673ca_cat-1_007.png,One,Sitting,No,Patient
bb13e107b8dd35c3bb39ac0625f0f8fd262fb329e82a29fe90c282be772673ca_cat-1_008.png,One,Unknown,Unknown / Watermark,Staff
bb13e107b8dd35c3bb39ac0625f0f8fd262fb329e82a29fe90c282be772673ca_cat-1_009.png,None,,,
bb3e95b82bd5668945903beb0708997c1b5c5af479967a6cce194112edf16d20_cat-1_001.PNG,One,Standing,No,Staff
bb3e95b82bd5668945903beb0708997c1b5c5af479967a6cce194112edf16d20_cat-1_002.PNG,One,Lying,Yes,Patient
bb3e95b82bd5668945903beb0708997c1b5c5af479967a6cce194112edf16d20_cat-1_003.PNG,One,Standing,Yes,Staff
bb3e95b82bd5668945903beb0708997c1b5c5af479967a6cce194112edf16d20_cat-1_006.PNG,Three,Standing,Yes,Staff
bb3e95b82bd5668945903beb0708997c1b5c5af479967a6cce194112edf16d20_cat-1_007.PNG,One,Lying,Yes,Patient
bb3e95b82bd5668945903beb0708997c1b5c5af479967a6cce194112edf16d20_cat-1_008.PNG,Two,Unknown,Yes,Staff
bb3e95b82bd5668945903beb0708997c1b5c5af479967a6cce194112edf16d20_cat-1_010.PNG,Two,Standing,Yes,Staff
bb42f9f3770c94ac5a20e1bc3f10bc5e8ef70f70ec6e7e171301978d2519bed2_cat-1_002.PNG,One,Standing,Yes,Staff
bb42f9f3770c94ac5a20e1bc3f10bc5e8ef70f70ec6e7e171301978d2519bed2_cat-1_003.PNG,One,Sitting,Yes,Staff
bb512f46485c7902154f80c4b1fe06a7dbe5b3bf4cc4d94b6a710fa50966eea7_cat-1_001.png,One,Standing,No,Staff
bb512f46485c7902154f80c4b1fe06a7dbe5b3bf4cc4d94b6a710fa50966eea7_cat-1_002.png,One,Standing,No,Staff
bb512f46485c7902154f80c4b1fe06a7dbe5b3bf4cc4d94b6a710fa50966eea7_cat-1_003.png,One,Standing,Yes,Staff
bb6ebbd90bfed831b986748bf1e68b5852eb786aa6fd5a72a0cae9b1582a6a41_cat-1_001.jpg,One,Lying,No,Patient
bb6ebbd90bfed831b986748bf1e68b5852eb786aa6fd5a72a0cae9b1582a6a41_cat-1_002.jpg,One,Standing,No,Staff
bb6f2279531f5c292c199e3c428f07dfa94fc471eca93e09a692b11e53746376_cat-1_001.png,One,Sitting,Yes,Patient
bb6f2279531f5c292c199e3c428f07dfa94fc471eca93e09a692b11e53746376_cat-1_002.png,One,Standing,Yes,Staff
bb80e1fc876e727c48e4a88deff551b2f745831aaa8e17ae07628f020c7ee2fd_cat-1_001.jpg,One,Sitting,No,Other
bb913769d7b50cca2dd735790b9bd62e89f39b8ac31a5b1e3cc403843c52c195_cat-1_001.PNG,One,Standing,No,Staff
bb913769d7b50cca2dd735790b9bd62e89f39b8ac31a5b1e3cc403843c52c195_cat-1_002.PNG,One,Lying,Yes,Patient
bb9421f864c31bfa2f8dde172fcc7e3f7c3cb14722142503318708ab770d1dcc_cat-1_001.jpg,One,Standing,No,Staff
bba435e061c630e4d55e045129b5f4ef6a329e6191b0527cf12c717fdc462cb3_cat-1_001.PNG,One,Sitting,No,Other
bba435e061c630e4d55e045129b5f4ef6a329e6191b0527cf12c717fdc462cb3_cat-1_002.PNG,One,Sitting,No,Staff
bbaa578e62a123078c66b49b65fbab6f36173d509d972c138b3559c3206171f6_cat-1_001.png,Two,Lying,No,Patient
bbaa578e62a123078c66b49b65fbab6f36173d509d972c138b3559c3206171f6_cat-1_002.png,One,Lying,Yes,Patient
bbaa578e62a123078c66b49b65fbab6f36173d509d972c138b3559c3206171f6_cat-1_003.png,One,Unknown,Yes,Patient
bbaa578e62a123078c66b49b65fbab6f36173d509d972c138b3559c3206171f6_cat-1_004.png,One,Standing,Yes,Staff
bbaa578e62a123078c66b49b65fbab6f36173d509d972c138b3559c3206171f6_cat-1_005.png,Two,Standing,Yes,Staff
bbaa578e62a123078c66b49b65fbab6f36173d509d972c138b3559c3206171f6_cat-1_006.png,Two,Unknown,Yes,Staff
bbb6f540d1fa63f6171bf26041d06d88193591bbe8bb15e083d2b657f0928e2b_cat-1_001.PNG,One,Standing,No,Patient
bbb6f540d1fa63f6171bf26041d06d88193591bbe8bb15e083d2b657f0928e2b_cat-1_002.PNG,One,Standing,No,Other
bbb9751512fdc7bb1171eb877aba6e28fb901e43780bee3951778068f3ee32b6_cat-1_001.PNG,One,Standing,No,Patient
bbb9751512fdc7bb1171eb877aba6e28fb901e43780bee3951778068f3ee32b6_cat-1_002.PNG,One,Standing,No,Patient
bbb9751512fdc7bb1171eb877aba6e28fb901e43780bee3951778068f3ee32b6_cat-1_003.PNG,One,Standing,Yes,Patient
bbb9751512fdc7bb1171eb877aba6e28fb901e43780bee3951778068f3ee32b6_cat-1_004.PNG,Two,Standing,No,Patient
bbc13ce0d16223fd38a43014a699e1e6334bb44ccd60772c5ed2e24ffa7733c0_cat-1_001.png,One,Standing,No,Staff
bbc13ce0d16223fd38a43014a699e1e6334bb44ccd60772c5ed2e24ffa7733c0_cat-1_002.png,Two,Standing,Yes,Staff
bbc13ce0d16223fd38a43014a699e1e6334bb44ccd60772c5ed2e24ffa7733c0_cat-1_004.png,One,Sitting,Yes,Staff
bbc13ce0d16223fd38a43014a699e1e6334bb44ccd60772c5ed2e24ffa7733c0_cat-1_005.png,One,Unknown,Yes,Staff
bbc13ce0d16223fd38a43014a699e1e6334bb44ccd60772c5ed2e24ffa7733c0_cat-1_007.png,One,Sitting,Yes,Staff
bbc13ce0d16223fd38a43014a699e1e6334bb44ccd60772c5ed2e24ffa7733c0_cat-1_008.png,One,Standing,Yes,Staff
1734c41c80ef6cc614deb1bd84429a82e765510ab350a5d2749ce52d47f05528_cat-1_002.png,Two,Lying,Yes,Patient
1734e1bd2f15fe2425cb01f42d22fe4b3ff38346fc56516470bc03cf9dfe1dc1_cat-1_001.png,One,Sitting,Yes,Other
1734e1bd2f15fe2425cb01f42d22fe4b3ff38346fc56516470bc03cf9dfe1dc1_cat-1_002.png,Two,Lying,Yes,Patient
1734e1bd2f15fe2425cb01f42d22fe4b3ff38346fc56516470bc03cf9dfe1dc1_cat-1_003.png,One,Standing,Yes,Other
1741a4716cbf71fee9306b66e0ed2ea69a4271b5def4846709cd4f30de91c390_cat-1_001.png,One,Standing,Yes,Staff
1741a4716cbf71fee9306b66e0ed2ea69a4271b5def4846709cd4f30de91c390_cat-1_002.png,One,Sitting,Yes,Staff
17477c4dd2ee8b840c8ff151bc188686396b9e6cd173d550758d6906ec9b895f_cat-1_001.jpg,One,Standing,No,Staff
17477c4dd2ee8b840c8ff151bc188686396b9e6cd173d550758d6906ec9b895f_cat-1_002.jpg,Two,Standing,Yes,Staff
17477c4dd2ee8b840c8ff151bc188686396b9e6cd173d550758d6906ec9b895f_cat-1_003.jpg,Three,Standing,Yes,Staff
174c60b6b3f67e2676588c1a8590b16104313da4f66065bce69e789a687fea0d_cat-1_001.png,Two,Sitting,Yes,Patient
174c60b6b3f67e2676588c1a8590b16104313da4f66065bce69e789a687fea0d_cat-1_002.png,One,Standing,Yes,Staff
174c60b6b3f67e2676588c1a8590b16104313da4f66065bce69e789a687fea0d_cat-1_003.png,One,Standing,Yes,Staff
174c60b6b3f67e2676588c1a8590b16104313da4f66065bce69e789a687fea0d_cat-1_004.png,One,Sitting,Yes,Other
1753e285329fc656f4845e2bab65603ac174140da46bf7c129d1244f8a9c3792_cat-1_001.jpg,One,Standing,Yes,Staff
1753e285329fc656f4845e2bab65603ac174140da46bf7c129d1244f8a9c3792_cat-1_002.jpg,One,Standing,Yes,Staff
1753e285329fc656f4845e2bab65603ac174140da46bf7c129d1244f8a9c3792_cat-1_003.jpg,One,Standing,No,
1753e285329fc656f4845e2bab65603ac174140da46bf7c129d1244f8a9c3792_cat-1_004.jpg,Two,Standing,Yes,Staff
175450755b8574df5e2ec74d2d596a921e479e3ec5047032481ecb66abb1ceee_cat-1_001.png,One,Standing,Yes,Other
175450755b8574df5e2ec74d2d596a921e479e3ec5047032481ecb66abb1ceee_cat-1_002.png,One,Sitting,Yes,Other
17aa91a8b64ce1ba3744f783403a34f696063a41cb2d86c4c247c48b2490d654_cat-1_001.jpg,One,Sitting,Yes,Staff
17aa91a8b64ce1ba3744f783403a34f696063a41cb2d86c4c247c48b2490d654_cat-1_002.jpg,One,Sitting,Yes,Other
17aa91a8b64ce1ba3744f783403a34f696063a41cb2d86c4c247c48b2490d654_cat-1_003.jpg,Two,Sitting,Yes,Staff
17aa91a8b64ce1ba3744f783403a34f696063a41cb2d86c4c247c48b2490d654_cat-1_004.jpg,Two,Sitting,Yes,Staff
17bf9a00418339be3e0d86d1ef6f8a7deb86aae29b997fb66d44a8501283ed78_cat-1_001.PNG,One,Standing,Yes,Other
17c3f5a904f6b9db5032a5b845030fdd8a08cb5c4c8b13a03630917b17067422_cat-1_001.PNG,One,Standing,No,Staff
17c3f5a904f6b9db5032a5b845030fdd8a08cb5c4c8b13a03630917b17067422_cat-1_002.PNG,One,Standing,No,Staff
17c3f5a904f6b9db5032a5b845030fdd8a08cb5c4c8b13a03630917b17067422_cat-1_003.PNG,One,Standing,Yes,Staff
